id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,level,house_age,dormitory_type,condition_type
5249801720,2014-11-13,415000.0,3,2.5,1280,5040,2.0,0,0,4,7,1280.0,0,1985-01-01,0,98118,47.5611,-122.276,low_level,new_house,house,
7575700015,2014-07-10,800000.0,3,2.75,2220,4000,2.0,0,0,3,8,1700.0,520,1914-01-01,2000,98122,47.617,-122.291,high_level,new_house,house,regular
1517900100,2014-10-21,499000.0,4,2.5,2680,10590,2.0,0,0,3,8,2680.0,0,2004-01-01,0,98019,47.7377,-121.97,low_level,new_house,house,regular
2391602250,2014-06-26,440000.0,4,1.5,1770,5750,2.0,0,0,3,7,1770.0,0,1947-01-01,0,98116,47.5621,-122.394,low_level,new_house,house,regular
7635801311,2014-06-23,495000.0,3,2.0,2950,12196,2.0,0,0,4,7,2310.0,640,1918-01-01,0,98166,47.4702,-122.365,low_level,new_house,house,
1522600100,2014-06-04,760000.0,4,2.5,2730,36183,2.0,0,0,3,9,2730.0,0,1986-01-01,0,98052,47.7036,-122.127,high_level,new_house,house,regular
6646200090,2014-08-19,650000.0,4,3.5,3270,15704,2.0,0,0,3,9,2110.0,1160,1990-01-01,0,98074,47.6256,-122.042,high_level,new_house,house,regular
3529000930,2014-06-16,530000.0,4,2.5,2050,6360,2.0,0,0,3,8,2050.0,0,1988-01-01,0,98029,47.5641,-122.011,low_level,new_house,house,regular
4141400100,2015-01-20,545000.0,4,2.25,2050,9720,2.0,0,0,3,8,2050.0,0,1967-01-01,0,98008,47.5911,-122.119,high_level,new_house,house,regular
3629920300,2014-11-03,425000.0,3,2.25,1260,3000,2.0,0,0,3,7,1260.0,0,2003-01-01,0,98029,47.5454,-121.997,low_level,new_house,house,regular
8944290090,2014-06-23,233500.0,3,2.25,1650,2958,2.0,0,0,3,7,1650.0,0,1985-01-01,0,98031,47.3916,-122.167,low_level,new_house,house,regular
8091410930,2015-03-23,287000.0,3,2.5,1710,10341,2.0,0,2,3,7,1710.0,0,1986-01-01,0,98030,47.3494,-122.171,low_level,new_house,house,regular
9508850100,2014-11-03,666000.0,3,2.25,2780,31510,2.0,0,0,3,8,2780.0,0,1979-01-01,0,98053,47.67,-122.024,high_level,new_house,house,regular
31000165,2014-09-11,1490000.0,5,3.5,3620,7821,2.0,0,2,3,10,2790.0,830,1958-01-01,2010,98040,47.5738,-122.215,high_level,new_house,house,regular
4123810090,2014-09-09,393000.0,3,2.25,2140,10256,2.0,0,0,3,8,2140.0,0,1987-01-01,0,98038,47.3751,-122.044,low_level,new_house,house,regular
7254000100,2014-12-15,680000.0,3,2.5,2060,2551,2.0,0,0,3,8,1900.0,160,2001-01-01,0,98005,47.5881,-122.165,high_level,new_house,house,regular
8929000290,2014-05-14,372977.0,3,2.5,1690,1618,2.0,0,0,3,8,1150.0,540,2014-01-01,0,98029,47.5518,-121.998,low_level,new_house,house,regular
868001705,2015-02-06,1465000.0,3,1.5,2480,9900,2.0,0,3,3,10,2130.0,350,1940-01-01,0,98177,47.7018,-122.381,high_level,new_house,house,regular
1370801585,2014-06-03,975000.0,4,2.25,2290,5350,2.0,0,0,4,9,2120.0,170,1958-01-01,0,98199,47.6428,-122.411,high_level,new_house,house,
7501000130,2014-05-05,800866.0,5,2.5,3180,13806,2.0,0,0,4,10,3180.0,0,1990-01-01,0,98033,47.652,-122.182,high_level,new_house,house,
4178300130,2015-04-13,950000.0,7,3.5,3470,16264,2.0,0,0,4,9,3470.0,0,1980-01-01,0,98007,47.6203,-122.149,high_level,new_house,house,
9201300050,2014-08-14,1850000.0,5,2.25,2800,8442,2.0,1,4,3,9,2800.0,0,1963-01-01,2001,98075,47.5784,-122.076,high_level,new_house,house,regular
2927600675,2014-06-09,480000.0,4,1.75,2220,6500,2.0,0,3,4,8,2220.0,0,1964-01-01,0,98166,47.4519,-122.375,low_level,new_house,house,
5690500095,2014-08-26,735000.0,3,3.25,2960,39370,2.0,0,0,3,10,2960.0,0,1989-01-01,0,98011,47.7452,-122.202,high_level,new_house,house,regular
8929000170,2014-06-16,357186.0,2,1.75,1210,1040,2.0,0,0,3,8,1210.0,0,2014-01-01,0,98029,47.5519,-121.999,low_level,new_house,apartment,regular
2621400080,2015-01-28,275000.0,4,2.5,2120,6754,2.0,0,0,3,7,2120.0,0,1998-01-01,0,98030,47.3629,-122.184,low_level,new_house,house,regular
8097000190,2014-06-02,350000.0,3,2.5,2680,7836,2.0,0,0,3,8,2680.0,0,1990-01-01,2009,98092,47.3203,-122.185,low_level,new_house,house,regular
9113200020,2014-06-12,717000.0,3,2.5,2480,5137,2.0,0,0,3,9,2480.0,0,2000-01-01,0,98052,47.684,-122.164,high_level,new_house,house,regular
5104650020,2015-05-05,429000.0,3,2.5,2530,8820,2.0,0,0,3,8,2530.0,0,1997-01-01,0,98031,47.42,-122.205,low_level,new_house,house,regular
2770604920,2014-09-03,497000.0,3,3.0,2060,1850,2.0,0,0,3,8,1400.0,660,2007-01-01,0,98119,47.6543,-122.373,low_level,new_house,house,regular
3948900050,2015-04-27,616000.0,3,3.25,2130,2306,2.0,0,1,5,7,1420.0,710,1924-01-01,0,98136,47.5424,-122.391,high_level,new_house,house,good
6679000170,2015-04-14,310000.0,3,2.5,1670,4220,2.0,0,0,3,7,1670.0,0,2002-01-01,0,98038,47.3834,-122.028,low_level,new_house,house,regular
8650300190,2014-05-21,567000.0,3,2.5,2540,6093,2.0,0,0,3,9,2540.0,0,1999-01-01,0,98034,47.7042,-122.236,high_level,new_house,house,regular
8643000225,2015-05-06,225000.0,5,1.5,1790,11656,2.0,0,0,3,7,1790.0,0,1963-01-01,0,98198,47.3961,-122.308,low_level,new_house,house,regular
2517010630,2015-05-08,410000.0,4,2.5,3320,5034,2.0,0,0,4,7,3320.0,0,2006-01-01,0,98042,47.4011,-122.164,low_level,new_house,house,
5104510190,2015-04-27,349000.0,4,2.5,1830,4694,2.0,0,0,3,7,1830.0,0,2003-01-01,0,98038,47.3573,-122.016,low_level,new_house,house,regular
8644210050,2014-09-26,689000.0,4,2.75,3220,16145,2.0,0,0,3,10,3220.0,0,1993-01-01,0,98075,47.5786,-121.995,high_level,new_house,house,regular
8097000380,2014-08-18,339900.0,3,2.5,2420,7423,2.0,0,0,3,8,2420.0,0,1990-01-01,0,98092,47.3199,-122.186,low_level,new_house,house,regular
2591010290,2014-05-19,285000.0,1,1.5,810,3211,2.0,0,0,4,7,810.0,0,1982-01-01,0,98033,47.6939,-122.184,low_level,new_house,studio,
2804600010,2015-03-31,950000.0,4,2.5,1700,4418,2.0,0,0,3,8,1700.0,0,1931-01-01,2000,98112,47.6434,-122.3,high_level,new_house,house,regular
8899210680,2014-09-15,359000.0,3,2.5,2430,7857,2.0,0,0,5,8,1730.0,700,1980-01-01,0,98055,47.4546,-122.211,low_level,new_house,house,good
9297301495,2015-02-03,440000.0,3,2.5,2160,3738,2.0,0,0,3,8,2160.0,0,1994-01-01,0,98126,47.5661,-122.375,low_level,new_house,house,regular
192300020,2014-05-21,525000.0,3,2.75,2100,10362,2.0,0,0,3,9,1510.0,590,1998-01-01,0,98045,47.4347,-121.417,low_level,new_house,house,regular
9477100170,2014-07-21,375000.0,3,1.5,1370,9720,2.0,0,0,3,7,1370.0,0,1968-01-01,0,98034,47.7302,-122.197,low_level,new_house,house,regular
6705120280,2015-03-31,428000.0,2,2.5,1414,1960,2.0,0,0,3,8,1414.0,0,1986-01-01,0,98006,47.5423,-122.189,low_level,new_house,apartment,regular
7203220050,2014-11-18,988830.0,5,3.25,4115,7910,2.0,0,0,3,9,4115.0,0,2014-01-01,0,98053,47.6847,-122.016,high_level,new_house,house,regular
6181430280,2014-09-15,330000.0,5,2.5,3597,4972,2.0,0,0,3,7,3597.0,0,2006-01-01,0,98001,47.3002,-122.282,low_level,new_house,house,regular
6669010290,2014-11-07,320000.0,4,2.5,2190,7125,2.0,0,0,5,8,2190.0,0,1978-01-01,0,98032,47.3709,-122.285,low_level,new_house,house,good
1338300170,2015-03-24,2048000.0,5,4.0,4690,8208,2.0,0,0,3,9,3040.0,1650,1926-01-01,0,98112,47.6321,-122.304,high_level,new_house,house,regular
109210280,2014-11-11,220000.0,4,2.25,1950,7280,2.0,0,0,4,8,1950.0,0,1979-01-01,0,98023,47.2957,-122.37,low_level,new_house,house,
3216900080,2014-09-25,325000.0,3,2.5,1880,6818,2.0,0,0,3,8,1880.0,0,1993-01-01,0,98031,47.4206,-122.183,low_level,new_house,house,regular
629500170,2015-03-26,679950.0,4,2.5,2850,5664,2.0,0,0,3,9,2850.0,0,2001-01-01,0,98075,47.5835,-121.996,high_level,new_house,house,regular
1117200170,2014-09-19,715000.0,4,3.5,3260,110579,2.0,0,0,3,10,3260.0,0,1997-01-01,0,98053,47.6436,-121.997,high_level,new_house,house,regular
5561300480,2015-04-08,600000.0,7,2.25,3170,36384,2.0,0,0,3,8,3170.0,0,1969-01-01,0,98027,47.4654,-122.003,high_level,new_house,house,regular
3293400010,2015-03-04,950000.0,5,2.5,3450,35880,2.0,0,0,3,11,3450.0,0,1992-01-01,0,98052,47.7173,-122.099,high_level,new_house,house,regular
686200840,2015-04-22,593450.0,4,2.25,2130,7172,2.0,0,0,4,8,2130.0,0,1964-01-01,0,98008,47.6271,-122.112,high_level,new_house,house,
446000190,2014-12-08,849000.0,5,3.25,2450,6534,2.0,0,0,3,8,1770.0,680,1951-01-01,2014,98115,47.688,-122.281,high_level,new_house,house,regular
8805900430,2014-12-29,1151250.0,4,2.5,1940,4875,2.0,0,0,4,9,1940.0,0,1925-01-01,0,98112,47.6427,-122.304,high_level,new_house,house,
3629921060,2014-07-15,825000.0,5,2.5,2890,5110,2.0,0,2,3,9,2890.0,0,2003-01-01,0,98029,47.5453,-121.995,high_level,new_house,house,regular
7212651950,2014-07-10,350000.0,4,2.5,2800,9538,2.0,0,0,3,8,2800.0,0,1993-01-01,0,98003,47.2675,-122.307,low_level,new_house,house,regular
8856700190,2015-04-23,721000.0,3,2.25,2040,18360,2.0,0,0,4,8,2040.0,0,1983-01-01,0,98052,47.6976,-122.137,high_level,new_house,house,
7852040080,2015-04-21,487275.0,4,2.5,2400,3986,2.0,0,0,3,8,2400.0,0,1999-01-01,0,98065,47.5344,-121.877,low_level,new_house,house,regular
5648600190,2015-04-29,310000.0,3,2.5,1670,5791,2.0,0,0,3,7,1670.0,0,1995-01-01,0,98055,47.4424,-122.188,low_level,new_house,house,regular
522069022,2014-07-14,599000.0,5,2.5,2950,72309,2.0,0,0,3,8,2950.0,0,2006-01-01,0,98058,47.4186,-122.079,high_level,new_house,house,regular
9407150130,2014-12-01,240000.0,4,2.5,1980,7264,2.0,0,0,3,7,1980.0,0,1996-01-01,0,98038,47.3678,-122.019,low_level,new_house,house,regular
9558050020,2014-09-15,475000.0,4,2.5,3150,5757,2.0,0,0,3,9,3150.0,0,2004-01-01,0,98058,47.4568,-122.117,low_level,new_house,house,regular
8691300420,2014-08-04,815000.0,5,3.5,3500,10794,2.0,0,0,3,10,3500.0,0,1996-01-01,0,98075,47.5887,-121.974,high_level,new_house,house,regular
339600460,2014-10-17,419500.0,3,2.5,1360,3188,2.0,0,0,3,7,1360.0,0,1986-01-01,0,98052,47.6831,-122.096,low_level,new_house,house,regular
3629830050,2014-10-01,620000.0,4,4.0,2850,2970,2.0,0,0,3,8,2120.0,730,1999-01-01,0,98029,47.547,-122.01,high_level,new_house,house,regular
3630090050,2015-02-20,690000.0,4,3.5,2710,2147,2.0,0,0,3,10,2220.0,490,2007-01-01,0,98029,47.5468,-121.994,high_level,new_house,house,regular
9809000020,2014-05-13,1895000.0,5,2.25,3120,16672,2.0,0,0,4,9,3120.0,0,1969-01-01,0,98004,47.6458,-122.219,high_level,new_house,house,
9809000020,2015-03-13,1940000.0,5,2.25,3120,16672,2.0,0,0,4,9,3120.0,0,1969-01-01,0,98004,47.6458,-122.219,high_level,new_house,house,
2395710020,2014-08-07,369000.0,4,2.75,2420,6495,2.0,0,0,3,8,2420.0,0,2005-01-01,0,98038,47.3771,-122.029,low_level,new_house,house,regular
7203230010,2014-10-15,1050000.0,4,3.25,3830,8331,2.0,0,0,3,9,3830.0,0,2014-01-01,0,98053,47.6906,-122.019,high_level,new_house,house,regular
3629870420,2014-09-12,970000.0,4,3.5,3780,20023,2.0,0,2,3,10,3780.0,0,2001-01-01,0,98029,47.5491,-122.006,high_level,new_house,house,regular
2459970020,2014-11-24,360000.0,4,2.5,1950,5451,2.0,0,0,3,7,1950.0,0,2004-01-01,0,98058,47.4341,-122.144,low_level,new_house,house,regular
5547700190,2015-03-30,672500.0,3,2.5,2450,5760,2.0,0,0,3,9,2450.0,0,2000-01-01,0,98074,47.6145,-122.026,high_level,new_house,house,regular
1250203070,2014-05-14,1400000.0,3,2.5,2550,7200,2.0,0,2,3,10,2550.0,0,1981-01-01,2013,98144,47.5996,-122.288,high_level,new_house,house,regular
8077200470,2014-07-18,590000.0,4,2.5,2290,11072,2.0,0,0,3,9,2290.0,0,1986-01-01,0,98074,47.6283,-122.03,high_level,new_house,house,regular
3343901403,2014-12-16,635000.0,4,2.5,2930,8679,2.0,0,0,3,8,2930.0,0,2014-01-01,0,98056,47.5164,-122.19,high_level,new_house,house,regular
1121059030,2014-10-13,559000.0,3,2.5,3110,217800,2.0,0,0,3,9,3110.0,0,2001-01-01,0,98092,47.3281,-122.124,high_level,new_house,house,regular
9290850950,2014-12-18,895000.0,4,2.5,3480,38985,2.0,0,0,3,10,3480.0,0,1989-01-01,0,98053,47.6895,-122.052,high_level,new_house,house,regular
4376700430,2014-07-16,572000.0,5,2.25,2340,9225,2.0,0,0,3,8,2340.0,0,1973-01-01,0,98052,47.6369,-122.098,high_level,new_house,house,regular
8562890430,2015-04-07,386500.0,4,2.5,3110,5048,2.0,0,0,3,8,3110.0,0,2002-01-01,0,98042,47.3782,-122.125,low_level,new_house,house,regular
7237590010,2014-06-05,214100.0,2,2.5,1150,2064,2.0,0,0,3,7,1150.0,0,2004-01-01,0,98001,47.3516,-122.292,low_level,new_house,apartment,regular
3158500250,2014-05-14,317000.0,3,2.5,1840,5011,2.0,0,0,3,8,1840.0,0,2012-01-01,0,98038,47.3555,-122.054,low_level,new_house,house,regular
868001402,2015-03-05,1000000.0,4,3.5,3180,12528,2.0,0,1,4,9,2060.0,1120,1979-01-01,0,98177,47.7058,-122.379,high_level,new_house,house,
5606000233,2015-04-24,1000000.0,5,2.75,1510,5700,2.0,0,1,4,7,1510.0,0,1946-01-01,0,98105,47.6653,-122.27,high_level,new_house,house,
5214500660,2015-05-05,525000.0,4,2.5,3070,7200,2.0,0,0,3,8,3070.0,0,2005-01-01,0,98059,47.4899,-122.138,low_level,new_house,house,regular
3578110020,2014-10-01,436000.0,3,2.25,1800,6680,2.0,0,0,3,8,1800.0,0,1983-01-01,0,98034,47.7293,-122.223,low_level,new_house,house,regular
8678500020,2014-12-13,1575000.0,4,3.5,5830,131116,2.0,0,0,3,11,5830.0,0,2005-01-01,0,98024,47.5986,-121.949,high_level,new_house,house,regular
6918700130,2014-08-11,749000.0,3,2.5,3380,7126,2.0,0,0,3,8,3380.0,0,1965-01-01,2003,98008,47.6276,-122.122,high_level,new_house,house,regular
8564950250,2015-01-07,528000.0,3,2.5,2810,4932,2.0,0,0,3,8,2810.0,0,2003-01-01,0,98011,47.7739,-122.227,low_level,new_house,house,regular
280610020,2014-09-02,825000.0,4,3.25,4110,14219,2.0,0,2,4,10,2570.0,1540,1979-01-01,0,98028,47.7382,-122.264,high_level,new_house,house,
2487200938,2014-11-26,815000.0,5,3.25,3230,5000,2.0,0,1,3,9,2350.0,880,2002-01-01,0,98136,47.5202,-122.393,high_level,new_house,house,regular
1775500362,2014-10-13,625000.0,4,2.5,2601,34335,2.0,0,0,3,9,2601.0,0,1995-01-01,0,98072,47.742,-122.087,high_level,new_house,house,regular
1443550020,2015-05-06,570000.0,4,2.5,2640,11816,2.0,0,0,3,8,2640.0,0,1999-01-01,0,98019,47.733,-121.968,high_level,new_house,house,regular
3625059120,2014-10-23,790000.0,5,3.25,3030,20446,2.0,0,2,3,9,2130.0,900,1976-01-01,0,98008,47.6133,-122.106,high_level,new_house,house,regular
5710500010,2014-06-10,490000.0,3,2.0,2220,10275,2.0,0,0,3,9,1640.0,580,1980-01-01,0,98027,47.5304,-122.055,low_level,new_house,house,regular
293610020,2015-03-04,637000.0,4,2.75,2900,5803,2.0,0,0,3,9,2900.0,0,2007-01-01,0,98028,47.7368,-122.232,high_level,new_house,house,regular
9238480020,2015-03-19,699000.0,5,2.75,2970,36817,2.0,0,0,4,8,2970.0,0,1978-01-01,0,98072,47.7731,-122.139,high_level,new_house,house,
1561930020,2014-05-22,430000.0,4,3.0,3220,8936,2.0,0,0,3,9,2450.0,770,1990-01-01,0,98031,47.4208,-122.213,low_level,new_house,house,regular
1870400635,2015-03-11,805000.0,4,1.75,2360,4750,2.0,0,0,5,7,1660.0,700,1911-01-01,0,98115,47.6729,-122.293,high_level,new_house,house,good
6413600275,2014-07-24,446000.0,4,1.75,1730,5922,2.0,0,0,5,7,1730.0,0,1949-01-01,0,98125,47.7188,-122.321,low_level,new_house,house,good
5469500020,2015-05-05,439950.0,3,2.25,2170,15000,2.0,0,0,4,8,2170.0,0,1978-01-01,0,98042,47.3863,-122.158,low_level,new_house,house,
8021700715,2014-05-14,702500.0,3,1.5,2360,6750,2.0,0,0,5,7,1930.0,430,1926-01-01,0,98103,47.6923,-122.332,high_level,new_house,house,good
5536500020,2014-07-16,540000.0,4,2.5,2290,4450,2.0,0,0,3,9,2290.0,0,2004-01-01,0,98072,47.7385,-122.169,standard,new_house,house,regular
98000950,2014-12-10,1060000.0,4,5.25,4140,14757,2.0,0,2,3,11,4140.0,0,2005-01-01,0,98075,47.5871,-121.969,high_level,new_house,house,regular
1332200130,2014-08-22,324950.0,4,2.5,2641,8615,2.0,0,0,3,7,2641.0,0,1998-01-01,0,98031,47.4038,-122.213,low_level,new_house,house,regular
3244500078,2014-08-22,600000.0,3,2.5,4930,77536,2.0,0,0,3,9,3930.0,1000,1981-01-01,0,98072,47.7634,-122.139,high_level,new_house,house,regular
2557000630,2014-07-07,266000.0,4,2.25,1995,7102,2.0,0,0,4,8,1995.0,0,1981-01-01,0,98023,47.2986,-122.37,low_level,new_house,house,
1117200190,2014-08-04,775000.0,3,2.5,3010,74390,2.0,0,0,3,10,3010.0,0,1998-01-01,0,98053,47.6442,-121.999,high_level,new_house,house,regular
9558040050,2014-09-19,550000.0,4,2.75,3080,6731,2.0,0,3,3,9,3080.0,0,2003-01-01,0,98058,47.4522,-122.118,high_level,new_house,house,regular
5702380630,2015-01-14,235000.0,3,2.25,1670,7606,2.0,0,0,3,7,1670.0,0,1990-01-01,0,98022,47.1949,-121.982,low_level,new_house,house,regular
319500080,2014-06-18,764000.0,4,2.5,2790,7938,2.0,0,0,3,9,2790.0,0,1997-01-01,0,98074,47.6223,-122.026,high_level,new_house,house,regular
4217400305,2015-03-31,1295000.0,4,2.5,3070,4000,2.0,0,0,4,8,2070.0,1000,1940-01-01,0,98105,47.659,-122.281,high_level,new_house,house,
3288301410,2014-09-11,475000.0,4,2.25,2110,7560,2.0,0,0,4,8,2110.0,0,1974-01-01,0,98034,47.7331,-122.183,low_level,new_house,house,
1125069153,2014-08-22,1525000.0,4,3.5,5990,111078,2.0,0,0,3,11,5990.0,0,2004-01-01,0,98053,47.667,-121.994,high_level,new_house,house,regular
1425059178,2014-05-07,460000.0,3,2.0,1760,9055,2.0,0,0,4,7,1760.0,0,1985-01-01,0,98052,47.6534,-122.128,low_level,new_house,house,
7237550020,2014-07-03,1100000.0,4,3.75,5070,60123,2.0,0,0,3,11,5070.0,0,2000-01-01,0,98053,47.6567,-122.004,high_level,new_house,house,regular
1934800078,2014-09-30,430000.0,2,2.25,1040,1516,2.0,0,0,3,8,1040.0,0,2008-01-01,0,98122,47.6037,-122.307,low_level,new_house,apartment,regular
8929000380,2014-08-05,479990.0,3,2.5,2010,2386,2.0,0,0,3,8,1390.0,620,2014-01-01,0,98029,47.5525,-121.998,low_level,new_house,house,regular
4221250010,2015-04-14,643000.0,4,2.5,2518,4663,2.0,0,0,3,8,2518.0,0,2005-01-01,0,98075,47.5894,-122.017,high_level,new_house,house,regular
8861500080,2014-09-30,607000.0,3,2.75,2810,12813,2.0,0,0,3,8,2040.0,770,1988-01-01,0,98052,47.6796,-122.114,high_level,new_house,house,regular
2322059136,2015-03-09,859000.0,3,2.5,2920,434728,2.0,0,3,4,8,2920.0,0,1999-01-01,0,98042,47.3809,-122.13,high_level,new_house,house,
2591820080,2014-11-03,435000.0,4,2.5,2130,10375,2.0,0,0,4,8,2130.0,0,1986-01-01,0,98058,47.4381,-122.16,low_level,new_house,house,
9485300190,2014-10-09,300000.0,4,2.5,1910,8058,2.0,0,0,3,8,1910.0,0,1992-01-01,0,98031,47.3891,-122.172,low_level,new_house,house,regular
3832061060,2014-08-07,311000.0,4,2.5,2690,6124,2.0,0,0,3,7,2690.0,0,2007-01-01,0,98042,47.3343,-122.058,low_level,new_house,house,regular
2592201350,2015-03-24,823000.0,3,2.5,2560,9825,2.0,0,0,4,9,2560.0,0,1988-01-01,0,98006,47.5497,-122.145,high_level,new_house,house,
6450300840,2015-04-27,499000.0,4,3.75,2560,5250,2.0,0,0,3,7,1900.0,660,1963-01-01,2006,98133,47.7326,-122.342,low_level,new_house,house,regular
7804700020,2014-08-12,961500.0,3,2.5,3910,14000,2.0,0,0,3,10,3910.0,0,1999-01-01,0,98008,47.6374,-122.12,high_level,new_house,house,regular
1775930440,2014-06-23,479000.0,3,2.25,2110,11319,2.0,0,0,4,8,2110.0,0,1978-01-01,0,98072,47.742,-122.105,low_level,new_house,house,
1725059182,2014-07-01,1150000.0,4,2.5,3340,10422,2.0,0,0,3,10,3340.0,0,1996-01-01,0,98033,47.6515,-122.197,high_level,new_house,house,regular
3904910480,2014-07-31,490000.0,3,2.5,2010,9725,2.0,0,0,4,8,2010.0,0,1987-01-01,0,98029,47.568,-122.018,low_level,new_house,house,
3797000680,2014-11-25,549000.0,3,2.0,1340,3000,2.0,0,0,5,7,1340.0,0,1905-01-01,0,98103,47.6857,-122.349,high_level,new_house,house,good
7852010670,2014-07-09,692500.0,4,2.75,3710,7984,2.0,0,0,3,9,3710.0,0,1999-01-01,0,98065,47.5352,-121.868,high_level,new_house,house,regular
8562890280,2014-06-26,310000.0,4,2.5,2430,5499,2.0,0,0,3,8,2430.0,0,2002-01-01,0,98042,47.3779,-122.125,low_level,new_house,house,regular
8651510020,2014-08-27,492000.0,3,2.25,2100,7335,2.0,0,0,3,8,2100.0,0,1983-01-01,0,98074,47.647,-122.061,low_level,new_house,house,regular
2533300130,2014-07-16,800000.0,3,2.5,1630,2640,2.0,0,0,5,8,1630.0,0,1919-01-01,0,98119,47.6452,-122.371,high_level,new_house,house,good
9412400185,2014-06-19,1309500.0,4,4.5,4750,13912,2.0,0,2,3,10,3600.0,1150,2005-01-01,0,98118,47.5332,-122.265,high_level,new_house,house,regular
425069102,2014-11-26,730000.0,4,2.75,3660,150282,2.0,0,0,3,10,3660.0,0,1990-01-01,0,98053,47.6813,-122.048,high_level,new_house,house,regular
5412101150,2015-02-03,299000.0,4,2.5,2400,6078,2.0,0,0,3,8,2400.0,0,2001-01-01,0,98001,47.2606,-122.285,low_level,new_house,house,regular
509000020,2014-11-18,510000.0,3,2.5,2540,40106,2.0,0,0,3,10,2540.0,0,1991-01-01,0,98074,47.6037,-122.043,low_level,new_house,house,regular
662350050,2014-05-23,950000.0,5,3.25,3400,7452,2.0,0,0,3,10,3400.0,0,1999-01-01,0,98007,47.6141,-122.136,high_level,new_house,house,regular
3327020290,2015-02-20,300000.0,4,1.75,2200,7600,2.0,0,0,3,8,2200.0,0,1978-01-01,0,98092,47.3131,-122.191,low_level,new_house,house,regular
2111011060,2014-06-18,507000.0,5,3.25,3850,16249,2.0,0,2,3,9,3030.0,820,2002-01-01,0,98092,47.3324,-122.168,low_level,new_house,house,regular
7852090280,2015-02-19,770000.0,4,3.25,4270,6384,2.0,0,0,3,9,3060.0,1210,2001-01-01,0,98065,47.5362,-121.874,high_level,new_house,house,regular
5014600440,2015-02-23,690700.0,5,2.75,2870,5349,2.0,0,0,3,9,2870.0,0,2005-01-01,0,98059,47.5405,-122.187,high_level,new_house,house,regular
3793500780,2014-05-10,320000.0,3,2.5,2130,6969,2.0,0,0,3,7,2130.0,0,2003-01-01,0,98038,47.3655,-122.027,low_level,new_house,house,regular
5525400420,2014-05-14,565000.0,4,2.5,2240,14667,2.0,0,0,4,9,2240.0,0,1989-01-01,0,98059,47.5276,-122.161,high_level,new_house,house,
7986400305,2015-04-24,754300.0,5,2.75,1800,4500,2.0,0,0,4,7,1680.0,120,1939-01-01,0,98107,47.6648,-122.358,high_level,new_house,house,
7787890050,2015-02-18,529888.0,4,2.5,3140,8455,2.0,0,0,3,8,3140.0,0,2003-01-01,0,98059,47.4866,-122.147,low_level,new_house,house,regular
2780700050,2014-11-06,432000.0,3,2.5,1920,9812,2.0,0,0,3,8,1920.0,0,2000-01-01,0,98028,47.7633,-122.243,low_level,new_house,house,regular
7203220130,2015-01-27,994900.0,4,3.5,3695,6556,2.0,0,0,3,9,3695.0,0,2014-01-01,0,98053,47.683,-122.015,high_level,new_house,house,regular
9406540130,2015-04-03,489000.0,4,2.5,3910,8442,2.0,0,0,3,9,2710.0,1200,2000-01-01,0,98038,47.3766,-122.027,low_level,new_house,house,regular
9526600250,2015-04-20,800000.0,4,2.75,3010,7427,2.0,0,0,3,8,3010.0,0,2010-01-01,0,98052,47.7068,-122.112,high_level,new_house,house,regular
6084200080,2014-05-28,395000.0,3,2.5,2250,3757,2.0,0,0,3,7,2250.0,0,2006-01-01,0,98059,47.4787,-122.129,low_level,new_house,house,regular
3333002385,2015-04-17,370000.0,5,3.0,2220,5185,2.0,0,3,3,7,2220.0,0,2003-01-01,0,98118,47.543,-122.29,low_level,new_house,house,regular
3791400250,2015-04-25,420000.0,3,2.5,2480,6180,2.0,0,0,3,9,2480.0,0,1999-01-01,0,98031,47.4044,-122.208,low_level,new_house,house,regular
9551201585,2014-07-01,1297000.0,6,2.75,2630,9420,2.0,0,0,5,9,2510.0,120,1900-01-01,0,98103,47.6695,-122.337,high_level,new_house,house,good
7856620050,2015-02-25,822000.0,3,2.0,2410,13300,2.0,0,0,3,9,1840.0,570,1985-01-01,0,98006,47.5632,-122.148,high_level,new_house,house,regular
1853081060,2015-04-16,878000.0,4,2.5,3810,7728,2.0,0,0,3,9,3810.0,0,2007-01-01,0,98074,47.5925,-122.058,high_level,new_house,house,regular
6308000020,2015-04-03,590000.0,3,2.5,2290,4203,2.0,0,0,3,9,2290.0,0,2001-01-01,0,98006,47.5441,-122.172,high_level,new_house,house,regular
1720800305,2014-11-19,611900.0,1,2.25,1220,2100,2.0,0,2,4,8,1220.0,0,1946-01-01,1979,98033,47.6703,-122.204,high_level,new_house,studio,
3814800280,2015-04-17,395000.0,4,2.5,2810,10951,2.0,0,0,3,8,2810.0,0,2003-01-01,0,98092,47.3249,-122.187,low_level,new_house,house,regular
5205000250,2015-04-10,308000.0,3,2.5,2320,7140,2.0,0,0,3,8,2320.0,0,1990-01-01,0,98003,47.275,-122.295,low_level,new_house,house,regular
9264920250,2014-07-10,290256.0,3,2.25,1720,7885,2.0,0,0,3,8,1720.0,0,1983-01-01,0,98023,47.3136,-122.344,low_level,new_house,house,regular
6447300345,2015-04-06,1160000.0,4,3.0,2680,15438,2.0,0,2,3,8,2680.0,0,1902-01-01,1956,98039,47.6109,-122.226,high_level,new_house,house,regular
